Genus;Tribe;Subfamily;Sp;Sp_red;Diet (this study);Funtional_diet (this study);Diet (Zelditch et al. 2017);Diet (McLean et al. 2018);mean Weight;References;mean Centroid size;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
Tamias;Marmotini;Xerinae;Tamias quadrimaculatus;Tam_qum;Seeds_nuts;chew_crush;seeds;Primarily granivorous;82.75;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.751065922;-0.000224133;-0.106373499;-0.117164716;0.008571778;0.003729749;0.117319908;0.128159557;0.002081557;-0.013530417;-0.109373738;-0.027389607;-0.11260123;-0.041108915;-0.117517433;-0.05502684;-0.122789422;-0.06960051;-0.124899416;-0.084300651;-0.124111977;-0.097869881;-0.118339993;-0.109688148;-0.109736722;-0.11808246;-0.097708391;-0.124381927;-0.083963351;-0.127650987;-0.069288127;-0.126971565;-0.053907592;-0.124852517;-0.03817163;-0.122477893;-0.022474229;-0.119713329;-0.006812387;-0.115254526;0.021120584;-0.113432794;0.033555296;-0.110774242;0.045675358;-0.106859389;0.05737893;-0.102884912;0.068801104;-0.097460424;0.079181536;-0.090391365;0.088348702;-0.082466982;0.096819555;-0.07289672;0.103616833;-0.062658686;0.109823113;-0.051599534;0.114528597;-0.040483149;0.118524512;-0.029241167;0.120716506;-0.018088595;0.121397089;-0.007198847;0.119757998;0.014680314;0.11371026;0.025539217;0.109180203;0.036349253;0.103957247;0.047271419;0.098507513;0.058615221;0.093653614;0.069965012;0.088608958;0.081260888;0.083595644;0.091605543;0.077538695;0.10132066;0.071326084;0.109683673;0.064046197;0.11592758;0.055201472;0.120558528;0.045454205;0.123688183;0.035133641;0.126087062;0.024530221;0.127348537;0.013512985;0.127612373;-0.009855688;0.126245609;-0.022129523;0.123762018;-0.034515379;0.119588914;-0.046392538;0.114561586;-0.057824345;0.108278629;-0.068229387;0.100759418;-0.077433184;0.091810336;-0.085262777;0.08172237;-0.091847526;0.070352811;-0.09630839;0.058301473;-0.098933363;0.045914335;-0.099739192;0.033642067;-0.100362583;0.021820708;-0.101383092;0.010550003;-0.103626226
Tamias;Marmotini;Xerinae;Tamias quadrivittatus;Tam_quv;mixed_feeder;mixed_feeder;seeds;Primarily granivorous;57.5;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.55186801;-0.000713283;-0.111968668;-0.116050409;0.00623554;0.003027244;0.118159015;0.126711496;0.000753926;-0.012989926;-0.114997881;-0.025851008;-0.118099649;-0.039373871;-0.120108953;-0.053434992;-0.122655089;-0.067905149;-0.123476325;-0.082483228;-0.120648138;-0.096388891;-0.114761633;-0.108162407;-0.10582967;-0.117332188;-0.094525808;-0.124059574;-0.081606823;-0.127177001;-0.067550655;-0.127799541;-0.053009499;-0.125981743;-0.038297442;-0.123209194;-0.023482567;-0.119998139;-0.008552714;-0.112880843;0.018639246;-0.109328001;0.031136852;-0.105992326;0.04375671;-0.102404016;0.056264959;-0.098200621;0.068240561;-0.093464081;0.07962422;-0.08813857;0.090185287;-0.08101379;0.099229361;-0.073208243;0.107341183;-0.063902678;0.113540654;-0.053456152;0.117888428;-0.042189608;0.120081089;-0.030746014;0.121490549;-0.019314117;0.121863364;-0.008060748;0.120424997;0.014008919;0.115301751;0.024964374;0.112083641;0.035956167;0.108478963;0.047146786;0.105425859;0.057854689;0.100692733;0.068463914;0.095243344;0.07887689;0.089482132;0.088402242;0.082274358;0.097359251;0.074351226;0.105532291;0.065768641;0.111974491;0.055981948;0.116951922;0.045429921;0.121213896;0.034844735;0.124144939;0.023891142;0.125293328;0.012431805;0.126257876;-0.01127685;0.12519137;-0.023562165;0.122310144;-0.035717655;0.117967187;-0.047422898;0.112614655;-0.058541665;0.10574523;-0.068629067;0.098253488;-0.078002959;0.088955824;-0.085614547;0.078400797;-0.09190798;0.066972457;-0.097043951;0.055217306;-0.101148635;0.043346365;-0.104023104;0.03151004;-0.105940002;0.020261616;-0.108114872;0.009483631;-0.109550295
Tamias;Marmotini;Xerinae;Tamias ruficaudus;Tam_rfi;Seeds_nuts;chew_crush;seeds;Primarily granivorous;62.2;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.622799342;0.002521649;-0.105867516;-0.118434435;0.006421362;0.003334031;0.114914902;0.12850199;0.001886893;-0.010720211;-0.108311328;-0.02477816;-0.111559019;-0.039532465;-0.114617058;-0.054995832;-0.117766167;-0.070678043;-0.120201892;-0.086339758;-0.118418282;-0.101139568;-0.113225122;-0.11367294;-0.104642234;-0.12326854;-0.093370618;-0.129813495;-0.080008629;-0.133124585;-0.065569879;-0.133218589;-0.050699743;-0.132584659;-0.035833684;-0.12865002;-0.021587598;-0.123791886;-0.007535478;-0.114893701;0.018186055;-0.112117381;0.030210051;-0.10880432;0.042162357;-0.105288557;0.054031555;-0.101584218;0.065569229;-0.096180395;0.076148926;-0.090004354;0.086033264;-0.08285035;0.095005038;-0.074195571;0.102497323;-0.064357034;0.108602183;-0.053727421;0.113158953;-0.042518658;0.116390097;-0.03104341;0.117882781;-0.019444875;0.117870723;-0.007982496;0.11689593;0.014542645;0.111514093;0.025959605;0.108391988;0.037415841;0.104924589;0.048748231;0.10099181;0.060284022;0.097591814;0.071679057;0.093727485;0.082417467;0.088754143;0.092239456;0.082547183;0.100877289;0.075151362;0.108315821;0.066484734;0.114193507;0.056613204;0.118714594;0.046043703;0.122497659;0.035316192;0.125509908;0.024469794;0.127317629;0.013247615;0.127978691;-0.009787038;0.126147975;-0.021773456;0.122554097;-0.033753989;0.117873757;-0.04551964;0.112657167;-0.05696006;0.106666902;-0.067767642;0.099317841;-0.077321678;0.09092503;-0.085784686;0.081375552;-0.092766132;0.070924622;-0.098091079;0.059574827;-0.10099869;0.047822994;-0.102212807;0.035891627;-0.102554658;0.024260492;-0.103163463;0.013148971;-0.103999829
Tamias;Marmotini;Xerinae;Tamias rufus;Tam_rfu;Seeds_nuts;chew_crush;seeds;Primarily granivorous;55.45;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.636654781;0.002995663;-0.105284801;-0.119207496;0.007378195;0.003232847;0.1142729;0.131305714;0.000794552;-0.00955848;-0.109157212;-0.023037687;-0.112715063;-0.03749837;-0.115145165;-0.052903492;-0.117057949;-0.068851945;-0.117801879;-0.085035311;-0.115700882;-0.100444779;-0.110641035;-0.113555975;-0.102973692;-0.123063333;-0.092011987;-0.130346296;-0.079836786;-0.133294983;-0.066215321;-0.133070434;-0.051880294;-0.130489006;-0.037293354;-0.127387054;-0.02242172;-0.123401974;-0.007531335;-0.116303294;0.019867301;-0.113177267;0.032222655;-0.11136123;0.044763629;-0.108239057;0.056800663;-0.104400755;0.068430089;-0.100122955;0.079272225;-0.093857189;0.088703759;-0.086311278;0.097103122;-0.077425531;0.10414758;-0.067361931;0.109563874;-0.055842261;0.11313957;-0.043819962;0.115806114;-0.031747305;0.117862601;-0.019847796;0.118727174;-0.008181819;0.117142983;0.014342139;0.110270002;0.024889255;0.104725301;0.03610392;0.100319281;0.047523758;0.09608623;0.058946824;0.091491322;0.070401223;0.087214583;0.081221065;0.081647848;0.091506306;0.075505153;0.100912685;0.068568016;0.108871234;0.060294622;0.115804515;0.051448214;0.12123463;0.04200199;0.125138752;0.03213654;0.127893484;0.021947715;0.130034527;0.011545673;0.131354953;-0.010368592;0.130169964;-0.021829116;0.126936518;-0.033414129;0.122875361;-0.044881174;0.117432682;-0.055739679;0.110925522;-0.065771356;0.103569114;-0.07490898;0.093885552;-0.081895293;0.083858279;-0.088859252;0.073009242;-0.094338096;0.061120434;-0.097274811;0.048861763;-0.099506718;0.036672309;-0.101388528;0.024851433;-0.102457075;0.013659424;-0.103958229
Tamias;Marmotini;Xerinae;Tamias senex;Tam_sen;Seeds_nuts;chew_crush;seeds;Primarily granivorous;90;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;5.653930112;0.001490509;-0.114533374;-0.113988047;0.004807749;0.000908088;0.125181526;0.125570561;0.003453885;-0.011844241;-0.116763879;-0.026203674;-0.117539485;-0.041339085;-0.117733095;-0.057237683;-0.11923028;-0.073633081;-0.120090588;-0.089909153;-0.11873972;-0.104726432;-0.113364153;-0.116993724;-0.104825019;-0.126138787;-0.093633323;-0.131657558;-0.080155563;-0.134227389;-0.065646617;-0.134821815;-0.051073583;-0.132285261;-0.036852063;-0.127114491;-0.022809162;-0.12109389;-0.008802826;-0.108844158;0.016415138;-0.103753135;0.028189935;-0.098497018;0.040052936;-0.09295265;0.052001823;-0.087174617;0.063734981;-0.081348703;0.075177856;-0.075008177;0.085968272;-0.068582096;0.096186547;-0.061558814;0.105336255;-0.053755642;0.113042449;-0.045061916;0.119004567;-0.036147767;0.123447217;-0.027008245;0.126254599;-0.017826815;0.127243787;-0.008540844;0.126566093;0.010846842;0.122788001;0.020962858;0.119429491;0.03127534;0.115441996;0.041698006;0.110942971;0.051950288;0.105496367;0.062271057;0.099578134;0.072765929;0.0937288;0.082790044;0.08718256;0.091730729;0.079272123;0.099594867;0.070389007;0.106051186;0.060088446;0.112084514;0.04948193;0.11666264;0.038376082;0.119848003;0.026859082;0.122851237;0.01522707;0.126759379;-0.008703563;0.126467753;-0.020969702;0.123928579;-0.033171613;0.118531862;-0.044629889;0.112817338;-0.056121446;0.106278891;-0.066973256;0.099147477;-0.077082641;0.090845244;-0.086174091;0.080423058;-0.093059344;0.069320205;-0.0991267;0.057702023;-0.103842559;0.046018286;-0.107468499;0.034417514;-0.109941605;0.02311394;-0.111334459;0.012192382;-0.112752844
Tamias;Marmotini;Xerinae;Tamias sibiricus;Tam_sib;Seeds_nuts;chew_crush;nuts;Primarily granivorous;96.45;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.932272876;0.002012888;-0.107281374;-0.116740582;0.009644737;0.004107397;0.119668217;0.126415432;0.002498038;-0.011089693;-0.110692343;-0.024926476;-0.1153118;-0.039918296;-0.118481861;-0.055617979;-0.121681165;-0.07192569;-0.123234535;-0.088337059;-0.121677143;-0.103600724;-0.116331394;-0.116228964;-0.107168102;-0.125638785;-0.094932582;-0.132005905;-0.08064465;-0.135008308;-0.065278371;-0.135614835;-0.049802412;-0.132640714;-0.034502043;-0.128090874;-0.019406235;-0.12242935;-0.004723019;-0.112850428;0.021414528;-0.108585378;0.032798521;-0.104978831;0.044370662;-0.101284034;0.055772936;-0.096667169;0.066583984;-0.090979709;0.076698383;-0.084963585;0.086256322;-0.077547925;0.094518522;-0.069045309;0.101657763;-0.059452065;0.107458493;-0.048880142;0.111789624;-0.038065415;0.115184239;-0.027172162;0.117738322;-0.01655535;0.119752775;-0.006150718;0.120420166;0.01432484;0.117550366;0.024628738;0.115230683;0.034805877;0.11162704;0.044901087;0.10697909;0.055098904;0.101890314;0.065031164;0.095726634;0.074626755;0.088738122;0.084075727;0.08140568;0.092912437;0.073331314;0.101416198;0.064868076;0.108673706;0.055413844;0.114780825;0.045461288;0.119756446;0.035254695;0.123933027;0.024967214;0.125799502;0.014015362;0.125961874;-0.00962106;0.126044177;-0.022140957;0.124623006;-0.034623893;0.121676336;-0.046583633;0.116992976;-0.057665762;0.110085224;-0.067341394;0.10268629;-0.076573594;0.093903151;-0.084593142;0.08378232;-0.091198473;0.072641518;-0.09660268;0.060691607;-0.1000433;0.048478567;-0.102585524;0.036188416;-0.103979966;0.024246699;-0.104650201;0.012855223;-0.10570413
Tamias;Marmotini;Xerinae;Tamias siskiyou;Tam_sis;Seeds_nuts;chew_crush;seeds;Primarily granivorous;75;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;5.188477715;0.000939499;-0.111201542;-0.118847284;0.007935814;0.00560784;0.122521938;0.128147211;0.001683461;-0.011514547;-0.113414423;-0.024616252;-0.115578602;-0.038194668;-0.118127556;-0.052021274;-0.122001019;-0.066556256;-0.123109898;-0.08125638;-0.121323106;-0.095035832;-0.115503842;-0.107102397;-0.106827374;-0.116459662;-0.095573138;-0.122595594;-0.082061786;-0.125251495;-0.067110863;-0.127239785;-0.052081816;-0.126465417;-0.036920757;-0.12484117;-0.021773697;-0.122101412;-0.006954868;-0.116177672;0.020303853;-0.113462001;0.032604952;-0.110754461;0.044932741;-0.10653835;0.056778185;-0.101684462;0.068217548;-0.095803945;0.078999215;-0.0888084;0.088746758;-0.080806086;0.097774276;-0.071742966;0.105749246;-0.06122756;0.111913927;-0.049990352;0.116776822;-0.038640648;0.12082565;-0.027185009;0.123306201;-0.01594881;0.124517627;-0.005017451;0.123923622;0.015887612;0.119574608;0.025600394;0.114691569;0.035082904;0.108758504;0.044532706;0.1022624;0.053966564;0.095245794;0.064253104;0.089029887;0.07466354;0.082623373;0.084823435;0.075973944;0.094644453;0.069326968;0.102768911;0.061127884;0.110148023;0.052427761;0.116390494;0.043283936;0.120713692;0.033369035;0.12436585;0.023311121;0.126520762;0.012719233;0.128271799;-0.010147491;0.127427674;-0.022449286;0.124851209;-0.03484317;0.120683137;-0.046761172;0.114974881;-0.057763086;0.107668092;-0.068033353;0.100149864;-0.078100708;0.090836916;-0.086561975;0.081269518;-0.094518493;0.069926661;-0.099535125;0.057960884;-0.103103418;0.045753314;-0.105050722;0.033579247;-0.10593711;0.022031871;-0.107623804;0.011186529;-0.109288027
Tamias;Marmotini;Xerinae;Tamias sonomae;Tam_son;Seeds_nuts;chew_crush;seeds;Primarily granivorous;70;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.772982112;0.000921929;-0.10631762;-0.120338656;0.007253138;0.003207849;0.115033553;0.130890409;0.000758904;-0.011598902;-0.109547347;-0.024847093;-0.112534551;-0.038584441;-0.11528738;-0.05294481;-0.118327243;-0.067916946;-0.119255317;-0.083150368;-0.117003298;-0.097664344;-0.112092896;-0.10966283;-0.103298833;-0.11931448;-0.092292589;-0.125934408;-0.079251776;-0.129759525;-0.065254176;-0.130409271;-0.050847251;-0.128489543;-0.036326821;-0.125664045;-0.021764518;-0.12293577;-0.00727226;-0.118389354;0.019287672;-0.116740051;0.031331445;-0.114360063;0.043293742;-0.111089552;0.054911236;-0.106497602;0.065944226;-0.100952069;0.076314263;-0.094355034;0.085808465;-0.086242345;0.094044184;-0.076749176;0.101173325;-0.066381753;0.107473953;-0.055216391;0.112406765;-0.043492329;0.115652068;-0.031749031;0.117943509;-0.019935744;0.117962768;-0.008226886;0.117169203;0.014605834;0.112076028;0.02578486;0.107856697;0.037105677;0.103494374;0.048655249;0.09936268;0.060350731;0.095226102;0.071855357;0.090636974;0.082625327;0.084761065;0.092714904;0.078160521;0.101982247;0.070802813;0.110062077;0.062372337;0.116731815;0.05299048;0.122060194;0.043097967;0.126064557;0.032919501;0.128911705;0.022508078;0.130598148;0.01180279;0.129758902;-0.010756845;0.127853517;-0.022669605;0.124637516;-0.034682659;0.119988615;-0.046272243;0.114165951;-0.057279872;0.107576417;-0.067548391;0.099663776;-0.076538273;0.090937599;-0.084765087;0.080657282;-0.091081478;0.069647099;-0.096279419;0.057847054;-0.099387184;0.045881816;-0.101440972;0.033979847;-0.102178962;0.022482894;-0.102808009;0.011512489;-0.104520275
Tamias;Marmotini;Xerinae;Tamias speciosus;Tam_spe;mixed_feeder;mixed_feeder;nuts;Primarily granivorous;59.75;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.799881257;-8.69E-05;-0.102520106;-0.120799956;0.00613151;0.007058272;0.111517877;0.131702717;-0.001117275;-0.012172621;-0.107014309;-0.024628257;-0.112285467;-0.037812753;-0.116808304;-0.052172599;-0.119165448;-0.0673736;-0.119577516;-0.082903949;-0.11848732;-0.097514405;-0.113969706;-0.109897648;-0.106301536;-0.119325468;-0.095761412;-0.126952727;-0.0844653;-0.128670871;-0.070995191;-0.127730867;-0.056352427;-0.126582935;-0.041021796;-0.125489866;-0.025359992;-0.123169135;-0.00968245;-0.118812787;0.019380846;-0.115688562;0.032519147;-0.113709448;0.04586209;-0.11147133;0.058932465;-0.107501424;0.071204806;-0.103924304;0.083000947;-0.098776244;0.093369178;-0.091328855;0.101728619;-0.08135633;0.10771395;-0.069928884;0.112553774;-0.057535329;0.116157232;-0.044324873;0.11740371;-0.030947885;0.118350228;-0.017704294;0.117507334;-0.004891609;0.115570049;0.018806983;0.108588981;0.029892774;0.104633418;0.041179613;0.101856508;0.05232379;0.09909723;0.063012919;0.095276354;0.073530841;0.091621007;0.082516477;0.085191807;0.090999317;0.07775152;0.098498007;0.0690798;0.105089705;0.059371496;0.111811302;0.049676842;0.117487847;0.039603176;0.122465962;0.029589683;0.126281299;0.019434274;0.129012789;0.009095779;0.131242033;-0.0117464;0.128875524;-0.022744588;0.125333437;-0.034002373;0.120109203;-0.044857824;0.114648206;-0.055608075;0.10729865;-0.065079751;0.100412629;-0.07465709;0.091386974;-0.082130996;0.080781548;-0.087955812;0.069662698;-0.093184328;0.057819483;-0.096290807;0.045547784;-0.097318241;0.033265658;-0.097715143;0.021450703;-0.098246329;0.010334016;-0.099925463
Tamias;Marmotini;Xerinae;Tamias striatus;Tam_str;Seeds_nuts;chew_crush;nuts;Primarily granivorous;97.45;"Dana P. Snyder, Tamias striatus, Mammalian Species, Issue 168, 25 May 1982, Pages 1–8, https://doi.org/10.2307/3503819
Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.";5.37624367;0.000171719;-0.107078871;-0.122138042;0.003288675;0.001475481;0.114748036;0.132551435;0.001962635;-0.012692065;-0.109184174;-0.026311728;-0.110575225;-0.040390719;-0.112755443;-0.055171951;-0.114376181;-0.070557931;-0.114500061;-0.086166149;-0.113208558;-0.100641047;-0.107941771;-0.113273566;-0.100541119;-0.122532188;-0.090039035;-0.129442183;-0.078074149;-0.132513416;-0.064773853;-0.133866222;-0.051241723;-0.132744544;-0.037529232;-0.130778224;-0.023730513;-0.127077566;-0.010174311;-0.11858555;0.015019483;-0.114344066;0.026810668;-0.111301813;0.039104932;-0.106181279;0.050779734;-0.10034413;0.062153029;-0.094735302;0.073402931;-0.088459387;0.08391072;-0.080891912;0.093249902;-0.073221346;0.101963184;-0.065212972;0.109600755;-0.055031306;0.113553636;-0.044482184;0.117204658;-0.033305098;0.118242674;-0.021809908;0.117387281;-0.010191356;0.11613108;0.013189983;0.112693542;0.024694753;0.109247984;0.036398505;0.10570033;0.047757123;0.100766448;0.059187723;0.095918463;0.070700501;0.090652614;0.081952635;0.084953984;0.092542916;0.078511145;0.101872122;0.070757423;0.110368527;0.062432273;0.117171756;0.05320597;0.122707925;0.043347871;0.127757883;0.033612181;0.130933408;0.023429445;0.132393589;0.012893603;0.131864981;-0.009581315;0.130497229;-0.021417939;0.127230992;-0.033239266;0.121711835;-0.04449481;0.116191935;-0.055781808;0.109776369;-0.066276706;0.10156081;-0.075181695;0.092557844;-0.083203493;0.0815997;-0.088992028;0.070066579;-0.094380436;0.057892239;-0.09798736;0.045971896;-0.101552986;0.033818785;-0.102630428;0.022045335;-0.10354032;0.0109279;-0.105592195
Tamias;Marmotini;Xerinae;Tamias townsendii;Tam_tow;Seeds_nuts;chew_crush;nuts;Primarily granivorous;73.05;"Dallas A. Sutton, Tamias townsendii, Mammalian Species, Issue 435, 23 April 1993, Pages 1–6, https://doi.org/10.2307/3504166
Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.";5.247589372;0.000592857;-0.114955366;-0.114938703;0.006045857;0.004301181;0.125969495;0.124302677;0.000965958;-0.011429775;-0.117797058;-0.024244629;-0.119375733;-0.037464643;-0.12199107;-0.051342552;-0.124282061;-0.065596382;-0.125332373;-0.07983348;-0.122488764;-0.093185067;-0.115759925;-0.10489764;-0.106218579;-0.114624909;-0.094992659;-0.121361129;-0.081870702;-0.124694807;-0.067467558;-0.125524904;-0.052651944;-0.124989923;-0.037780488;-0.122539104;-0.023266281;-0.11900803;-0.008693792;-0.110804443;0.018316691;-0.107121382;0.030929782;-0.104236838;0.043828948;-0.100418021;0.056461708;-0.096894132;0.068890027;-0.091930164;0.080398115;-0.085974246;0.0909688;-0.079108696;0.100462559;-0.071052097;0.108692535;-0.061314612;0.114746949;-0.05055712;0.119278851;-0.039723336;0.123284972;-0.02853349;0.125362628;-0.017472444;0.127105352;-0.006490299;0.126995384;0.014960647;0.122956052;0.025568115;0.118956572;0.035691513;0.113316399;0.045358577;0.106634784;0.054840474;0.09961807;0.064196601;0.092222546;0.074670503;0.086140324;0.085163288;0.08022681;0.09498314;0.073598855;0.103097189;0.065317043;0.109246271;0.055472458;0.114008643;0.04483685;0.118408991;0.034176428;0.12197419;0.023452135;0.124033775;0.012519882;0.124378812;-0.011097875;0.123852094;-0.023486808;0.120932495;-0.036014449;0.117066638;-0.048268381;0.11142836;-0.059704729;0.105554218;-0.070664679;0.097521562;-0.079677267;0.088782062;-0.088125148;0.078374748;-0.094750698;0.06709226;-0.100034875;0.055361045;-0.10410903;0.043544825;-0.106781758;0.031909468;-0.108842788;0.020999471;-0.110642745;0.010709855;-0.11320899
Tamias;Marmotini;Xerinae;Tamias umbrinus;Tam_umb;Seeds_nuts;chew_crush;seeds;Primarily granivorous;62.5;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;4.520826093;0.002210085;-0.109442516;-0.116781879;0.005267355;0.003007779;0.119715542;0.126258038;0.001948257;-0.010375283;-0.113634961;-0.023739997;-0.116730866;-0.038050297;-0.117968546;-0.053327742;-0.118520902;-0.069307331;-0.11816674;-0.085552695;-0.116308798;-0.100638755;-0.11083704;-0.113297495;-0.102343732;-0.122522127;-0.090704801;-0.129666171;-0.077721524;-0.133294412;-0.063754363;-0.134444346;-0.049758372;-0.132127701;-0.035927899;-0.128039671;-0.022193566;-0.122242914;-0.00869755;-0.113073702;0.017388192;-0.109253178;0.029691633;-0.10592574;0.042292007;-0.102462244;0.054819448;-0.098496685;0.066932704;-0.093019595;0.078178055;-0.086933247;0.08870219;-0.079845291;0.098295091;-0.07193985;0.106767973;-0.062600448;0.113298843;-0.052297797;0.118058999;-0.041422596;0.120900418;-0.030193753;0.122375649;-0.018907254;0.122549059;-0.007785569;0.121691223;0.013582177;0.116762971;0.02383372;0.11264011;0.034101583;0.107999195;0.044418244;0.103067144;0.054894915;0.097942234;0.065340421;0.092391043;0.075518891;0.086365153;0.085254943;0.079673963;0.094212312;0.07218889;0.102168576;0.063679606;0.109441764;0.054748977;0.114888256;0.044782639;0.119924879;0.03488948;0.123109687;0.024407428;0.12516428;0.013465613;0.12684258;-0.010337742;0.126165054;-0.023081736;0.124693207;-0.035989576;0.121795892;-0.048425276;0.117109368;-0.060022118;0.111315464;-0.070652697;0.103958149;-0.07984636;0.095357007;-0.087892374;0.085188242;-0.093976207;0.073562195;-0.097800836;0.061330562;-0.100467809;0.048645192;-0.101123303;0.035961819;-0.100921564;0.023835309;-0.102103348;0.012624106;-0.105288187
