;Sp_red;Sp;Genus;Tribe;Subfamily;Diet;DietCVA;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
15;Cal_nig;Callosciurus nigrovittatus;Callosciurus;Callosciurini;Callosciurinae;Frugivorous;chew_crush;-0.046852398;-0.092462434;-0.106284052;0.060885524;0.053763454;0.098329824;0.115703489;-0.058525518;-0.059283839;-0.09198767;-0.072643358;-0.090988491;-0.086443146;-0.08820539;-0.100677588;-0.083870497;-0.114794462;-0.077600355;-0.12772051;-0.068139343;-0.138886715;-0.056494778;-0.146276021;-0.042644159;-0.150229774;-0.027748465;-0.151158358;-0.012498958;-0.148835954;0.002101958;-0.142900173;0.015421172;-0.135094191;0.02782666;-0.12599817;0.039382644;-0.116323555;0.050379544;-0.098318905;0.069800054;-0.090450104;0.078987953;-0.081643564;0.087379533;-0.072207623;0.095228698;-0.062428545;0.102538388;-0.051845426;0.108382137;-0.040951735;0.113367892;-0.029824459;0.117467016;-0.018712112;0.121271944;-0.007173316;0.123007526;0.004349898;0.123266152;0.015413018;0.121964732;0.025733196;0.117937314;0.035439608;0.112316633;0.044477951;0.105319887;0.062761302;0.09028244;0.072178758;0.082191725;0.082669742;0.075088374;0.092556287;0.067016101;0.1019756;0.058175915;0.111283374;0.049244959;0.119862343;0.039896851;0.126709049;0.029778349;0.131134269;0.018741125;0.133760277;0.007122796;0.134817061;-0.004664728;0.133501969;-0.016286366;0.131046476;-0.027746529;0.127469995;-0.038812155;0.122615326;-0.049234963;0.108337526;-0.068008866;0.10072004;-0.077677242;0.091958874;-0.086613095;0.082774365;-0.09491474;0.073275567;-0.102248838;0.063181317;-0.107711063;0.051964513;-0.109983767;0.040164719;-0.111710011;0.028057211;-0.112818264;0.015931274;-0.112624106;0.004189274;-0.110362502;-0.007158341;-0.107204694;-0.01780817;-0.102938531;-0.027836703;-0.098430485;-0.03721469;-0.0941906
16;Cal_not;Callosciurus notatus;Callosciurus;Callosciurini;Callosciurinae;Seeds_nuts;chew_crush;-0.045031396;-0.088506035;-0.105764013;0.064707104;0.055036172;0.096120467;0.115779941;-0.060319443;-0.056879382;-0.089664403;-0.070336324;-0.089856139;-0.084723007;-0.089080674;-0.09958707;-0.086926895;-0.1140457;-0.08132953;-0.127700161;-0.072900452;-0.138418927;-0.060472596;-0.146606577;-0.046440185;-0.1504542;-0.030780915;-0.151712897;-0.014585869;-0.149420714;0.001061289;-0.143730844;0.015472814;-0.134932959;0.028476724;-0.126009977;0.041492563;-0.115947061;0.053373946;-0.098321572;0.07429744;-0.090920818;0.083625437;-0.083149079;0.092600023;-0.074585884;0.100574008;-0.065488038;0.107675372;-0.055669663;0.113590142;-0.045475972;0.118463711;-0.034480192;0.121592931;-0.022892916;0.123579598;-0.010843139;0.123755877;0.001272565;0.123144966;0.013000654;0.120262408;0.02430171;0.115809263;0.034972267;0.109869757;0.045163743;0.103183596;0.064429533;0.088340812;0.073909361;0.080619675;0.082943659;0.072337283;0.091946598;0.06404237;0.100562887;0.055156117;0.10896805;0.046066119;0.116074103;0.036163487;0.121890497;0.025702873;0.126544849;0.014897412;0.130072474;0.003935643;0.130954207;-0.007381455;0.130728743;-0.018592679;0.128506063;-0.029408345;0.125135792;-0.039902236;0.120746762;-0.050140694;0.110061572;-0.070205733;0.103054591;-0.079610688;0.095062069;-0.088534768;0.085675372;-0.095864309;0.075020191;-0.10153619;0.064248508;-0.106906462;0.052610355;-0.110015235;0.040699043;-0.112596699;0.028600887;-0.113569526;0.016448612;-0.111749416;0.004430996;-0.109072341;-0.006978532;-0.105308704;-0.017585336;-0.10061752;-0.027019818;-0.094989509;-0.035897202;-0.090405055
17;Cal_ore;Callosciurus orestes;Callosciurus;Callosciurini;Callosciurinae;Frugivorous;chew_crush;-0.049339613;-0.091250382;-0.108624018;0.06247413;0.055309139;0.098961944;0.116451623;-0.064078955;-0.06099831;-0.08915726;-0.073369197;-0.087691462;-0.085985686;-0.086578381;-0.098294614;-0.082227609;-0.11065166;-0.075887098;-0.122722023;-0.067839025;-0.132665489;-0.057363354;-0.138588162;-0.044189277;-0.142436105;-0.030216067;-0.142772121;-0.01551955;-0.140594888;-0.000976311;-0.136469612;0.012838091;-0.130456059;0.025799435;-0.123693325;0.038289766;-0.115821453;0.050143097;-0.10183472;0.072249619;-0.094874021;0.082092057;-0.086641954;0.090985873;-0.077922315;0.099435636;-0.067922522;0.106325523;-0.056920418;0.111778502;-0.045816909;0.117125487;-0.034283046;0.121242549;-0.021997885;0.123671157;-0.009507829;0.12537609;0.00295217;0.12498359;0.015043323;0.123323511;0.026431445;0.119958712;0.036714157;0.114181803;0.046084995;0.106767381;0.064912131;0.091428206;0.075063692;0.084574562;0.084744461;0.076924172;0.093556749;0.068157762;0.102065291;0.05885786;0.110645679;0.049566264;0.118021342;0.039603958;0.123415559;0.028725927;0.127633904;0.017405467;0.129301309;0.005426596;0.129562853;-0.006797606;0.128381843;-0.01903973;0.126095685;-0.03080957;0.123748854;-0.042396258;0.120870269;-0.053604716;0.111009456;-0.073846749;0.104203552;-0.082758626;0.096042077;-0.091176058;0.086232181;-0.097792437;0.075462055;-0.103215396;0.063928294;-0.107550304;0.052071252;-0.11119436;0.040004837;-0.113967762;0.027471187;-0.114656582;0.014836038;-0.11413138;0.002581239;-0.111715576;-0.009053258;-0.107901443;-0.020002766;-0.103000469;-0.030354613;-0.098441157;-0.039954418;-0.094293081
18;Cal_pre;Callosciurus prevostii;Callosciurus;Callosciurini;Callosciurinae;Seeds_nuts;chew_crush;-0.047956083;-0.093841608;-0.105932403;0.059983583;0.055372678;0.096826965;0.115866765;-0.062424627;-0.060128825;-0.092939432;-0.073020447;-0.091656065;-0.086236581;-0.088847134;-0.099723813;-0.084396997;-0.113164365;-0.07833324;-0.125385002;-0.069150246;-0.135529937;-0.057216767;-0.14264761;-0.043419025;-0.146927632;-0.028901929;-0.147916437;-0.014107209;-0.146235797;-3.21E-05;-0.140485112;0.012369158;-0.131746155;0.023607388;-0.122708707;0.035088416;-0.114094907;0.047278335;-0.09915578;0.070647802;-0.091756212;0.081009023;-0.083091169;0.090433027;-0.07488484;0.100150337;-0.065883138;0.108810892;-0.055953018;0.11580204;-0.045118364;0.120999699;-0.033841493;0.125213842;-0.022074353;0.127704366;-0.010122445;0.128894683;0.001902257;0.12736095;0.013704282;0.123887698;0.025040513;0.118908641;0.035640676;0.112288239;0.045390477;0.10448034;0.064872365;0.088519541;0.074797647;0.080619457;0.084645721;0.072437543;0.094608233;0.064411085;0.103968102;0.0558859;0.112259434;0.046609337;0.119877954;0.036978049;0.125928589;0.026694312;0.130469895;0.016163875;0.131709921;0.004766115;0.131157453;-0.006904942;0.129012616;-0.018650187;0.126560475;-0.030215844;0.123641767;-0.041426654;0.11960125;-0.05199274;0.109542988;-0.071201334;0.102450813;-0.079847801;0.093937255;-0.087563327;0.084312804;-0.094192998;0.074400767;-0.100369295;0.06355378;-0.104601044;0.05232852;-0.107906012;0.040758135;-0.11025488;0.028828801;-0.110973806;0.016816063;-0.11012544;0.005050505;-0.107684629;-0.006219537;-0.103977203;-0.017238344;-0.100383796;-0.02784238;-0.097330002;-0.038034768;-0.095399736
19;Cal_pyg;Callosciurus pygerythrus;Callosciurus;Callosciurini;Callosciurinae;Frugivorous;chew_crush;-0.048300823;-0.094018043;-0.103833398;0.059959563;0.058011978;0.100179325;0.116471068;-0.060660343;-0.060729222;-0.094264296;-0.074149381;-0.094312694;-0.08813021;-0.093006583;-0.102340312;-0.089771641;-0.116123065;-0.083459762;-0.128967743;-0.074063435;-0.140028488;-0.062339745;-0.147300196;-0.048287853;-0.151183794;-0.033140497;-0.152449148;-0.017725469;-0.149402397;-0.00306528;-0.14235665;0.010233032;-0.133720428;0.023047904;-0.12392058;0.03540601;-0.113952769;0.047755199;-0.095448851;0.069779629;-0.087044905;0.079608618;-0.07808077;0.088901768;-0.068705351;0.097619145;-0.059453917;0.106150336;-0.049971419;0.113678795;-0.04006825;0.119766872;-0.029237894;0.123531946;-0.017901449;0.125862136;-0.006098594;0.126411969;0.005744763;0.125111191;0.017276421;0.12291829;0.028297222;0.118825946;0.0387083;0.11336704;0.048515319;0.106933791;0.06700165;0.092571149;0.0762763;0.085143424;0.08558441;0.077579421;0.093973343;0.068887911;0.101826982;0.059499086;0.109162315;0.049540569;0.115544904;0.038971407;0.12110909;0.02816955;0.124594294;0.016757785;0.126955773;0.005238702;0.127160276;-0.006331062;0.126337294;-0.018005371;0.125825722;-0.029466798;0.124328438;-0.040517947;0.121097037;-0.050895573;0.109943073;-0.069696325;0.102522317;-0.078615322;0.09389434;-0.086817599;0.08437409;-0.094033079;0.073833917;-0.099866224;0.062780646;-0.104893823;0.051138031;-0.108272328;0.039143462;-0.110448454;0.026883368;-0.110509537;0.014550888;-0.109518756;0.002778084;-0.106068683;-0.008548953;-0.102135735;-0.018620004;-0.096597142;-0.028488843;-0.092803034;-0.038456807;-0.092468157
20;Cal_qui;Callosciurus quinquestriatus;Callosciurus;Callosciurini;Callosciurinae;Browser;chew_crush;-0.047699132;-0.089618165;-0.105154602;0.062947431;0.054349173;0.096666905;0.115702392;-0.057888921;-0.060505557;-0.089307802;-0.074513041;-0.088962326;-0.089062479;-0.087915898;-0.103810552;-0.084819482;-0.118401242;-0.079739998;-0.131835607;-0.071816465;-0.142763638;-0.060973651;-0.149574034;-0.047480431;-0.153089641;-0.032739471;-0.153054635;-0.017404988;-0.148665991;-0.002365999;-0.142617335;0.012279112;-0.134337693;0.025932373;-0.125808806;0.039422806;-0.115916386;0.051669456;-0.096781573;0.072300027;-0.087950148;0.081014353;-0.07917323;0.089642758;-0.069520207;0.097242393;-0.059440086;0.104070754;-0.04904247;0.110094721;-0.038115973;0.114882342;-0.02660908;0.118048273;-0.015142966;0.121223996;-0.003684106;0.123145471;0.007723813;0.122527498;0.018623473;0.120996439;0.028603605;0.117081106;0.037862908;0.111367211;0.046239644;0.104209594;0.063204235;0.089516309;0.072729252;0.082762873;0.081908696;0.074944486;0.091372921;0.067142082;0.101303893;0.059733828;0.110178386;0.051125094;0.117739668;0.041492376;0.124099706;0.031311195;0.128747383;0.02052926;0.131915874;0.009452468;0.132001438;-0.002084806;0.130871912;-0.013641446;0.127746487;-0.024832582;0.12374166;-0.035868167;0.120281636;-0.04708816;0.109222257;-0.06768863;0.102465173;-0.077549981;0.093432996;-0.085851756;0.083923434;-0.093752609;0.073983265;-0.100792174;0.063307202;-0.106409536;0.052272836;-0.11076462;0.040563224;-0.11303216;0.028511354;-0.113920904;0.01642544;-0.11342285;0.004761534;-0.110186796;-0.006686002;-0.106219993;-0.01774314;-0.101708046;-0.027943412;-0.096607139;-0.038015069;-0.092673802
21;Cal_sat;Callospermophilus saturatus;Callospermophilus;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.047938856;-0.090884663;-0.100646646;0.061578723;0.056045556;0.0997704;0.113495197;-0.058402837;-0.060619466;-0.088191735;-0.074565736;-0.087344021;-0.089271443;-0.08774358;-0.104273365;-0.087320027;-0.11862669;-0.083408515;-0.131539049;-0.07587946;-0.141687922;-0.064710814;-0.148452229;-0.051138352;-0.151569662;-0.036191161;-0.150490426;-0.020383125;-0.146763917;-0.004657138;-0.140082736;0.010060122;-0.131122616;0.023770085;-0.121510601;0.037079573;-0.110985333;0.04943423;-0.092292743;0.07124903;-0.083892019;0.080645614;-0.075084657;0.089534867;-0.0657211;0.097715817;-0.056475529;0.105716438;-0.046669927;0.112471625;-0.036911736;0.118619749;-0.026417048;0.122549807;-0.015473653;0.124955403;-0.004352319;0.1261333;0.006824024;0.125048889;0.0177626;0.122761295;0.02822851;0.118728704;0.038098904;0.11345172;0.047215044;0.106870788;0.064943634;0.092445361;0.074232694;0.085455296;0.083591248;0.078353551;0.092987805;0.071374698;0.101914012;0.063793664;0.11012895;0.055421892;0.116911788;0.045998555;0.122494659;0.036049623;0.125653306;0.025009112;0.127437919;0.013319144;0.126886822;0.00118375;0.124977331;-0.011040775;0.123102979;-0.023260171;0.121180312;-0.035359251;0.117658182;-0.047010915;0.106655984;-0.068494477;0.098872663;-0.078403819;0.089977282;-0.087761701;0.080283056;-0.096105018;0.069870065;-0.103339064;0.059145159;-0.10952293;0.047876294;-0.113904825;0.036349236;-0.11714879;0.024526903;-0.118447483;0.012673441;-0.11745626;0.001217375;-0.114570542;-0.009580276;-0.109980326;-0.019614968;-0.104263504;-0.028717614;-0.097939075;-0.038052722;-0.093320651
22;Cyn_gun;Cynomys gunnisoni;Cynomys;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.068421332;-0.121581813;-0.088093916;0.051034151;0.069209716;0.122307644;0.090496045;-0.052950844;-0.074797694;-0.115445091;-0.080841013;-0.108854599;-0.088543285;-0.104116762;-0.097696077;-0.10067426;-0.106830998;-0.095557765;-0.115056287;-0.087935158;-0.120758825;-0.077208457;-0.123856055;-0.064322876;-0.123784183;-0.049929486;-0.121753759;-0.034542679;-0.118524627;-0.019093787;-0.113713689;-0.00427366;-0.107688738;0.009920478;-0.10117149;0.023703564;-0.09484923;0.03741081;-0.08123524;0.062126634;-0.074362832;0.073554096;-0.066900753;0.084777788;-0.058556448;0.095300219;-0.049919463;0.105291548;-0.040542167;0.114037685;-0.030652143;0.121526746;-0.020375677;0.1274826;-0.009095447;0.130517946;0.002768055;0.131582259;0.014801611;0.130708026;0.02651163;0.128560841;0.037806783;0.126558485;0.048719302;0.125977822;0.059231842;0.124730923;0.078702255;0.118775473;0.087682184;0.114449619;0.096003281;0.108773326;0.103396395;0.101797297;0.110558065;0.094577028;0.11621164;0.085893417;0.120393838;0.07602277;0.121772934;0.064565576;0.121013686;0.051749766;0.119141521;0.03756328;0.116197806;0.022412151;0.113783817;0.006550016;0.110642643;-0.009237872;0.10533665;-0.024375264;0.098276077;-0.03885007;0.081070232;-0.066007389;0.070645568;-0.078536667;0.059109598;-0.09023991;0.047706751;-0.101447639;0.036628674;-0.111935135;0.025188196;-0.120571782;0.013430449;-0.127196188;0.001923501;-0.13255636;-0.009383362;-0.135768806;-0.020583443;-0.136665717;-0.030907751;-0.137488494;-0.040209841;-0.136412888;-0.048575425;-0.133814271;-0.05596324;-0.130155237;-0.062483987;-0.125932627
23;Cyn_leu;Cynomys leucurus;Cynomys;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.069437328;-0.124852683;-0.084541742;0.046449515;0.070510549;0.120894856;0.086727765;-0.052066325;-0.075974852;-0.120006068;-0.082418537;-0.114714719;-0.088474119;-0.108545459;-0.096131332;-0.103223111;-0.104493745;-0.097282261;-0.112326567;-0.089204165;-0.118752996;-0.078590055;-0.12253533;-0.065832353;-0.123724422;-0.051884968;-0.122525859;-0.036914201;-0.119410086;-0.021882622;-0.11445756;-0.007476302;-0.108777383;0.006556275;-0.1014071;0.019814208;-0.092976587;0.032827406;-0.076999033;0.058196212;-0.069199237;0.070376702;-0.061205884;0.082721686;-0.053265557;0.094959332;-0.044890997;0.106555843;-0.036213824;0.117087514;-0.026566851;0.125513274;-0.016349191;0.132212741;-0.005301398;0.136494835;0.006395915;0.137946703;0.018149172;0.137313768;0.029541064;0.134733966;0.040730252;0.13136087;0.051413051;0.12745509;0.06144969;0.124118764;0.079751574;0.118624192;0.089018182;0.115924595;0.097698135;0.112339064;0.105156513;0.106587784;0.111449376;0.09902789;0.117034067;0.090469473;0.120552827;0.080202428;0.122241506;0.068307773;0.122218949;0.054961544;0.120581675;0.040401023;0.116828352;0.025031073;0.113207818;0.008885297;0.108075447;-0.007028207;0.10213451;-0.022644197;0.094885027;-0.037699243;0.076614258;-0.064852492;0.066255402;-0.077566586;0.055172912;-0.089609463;0.043762232;-0.10050884;0.032860449;-0.110775618;0.022160271;-0.119791959;0.01083016;-0.126279762;-0.00071925;-0.130784535;-0.012074625;-0.133563438;-0.023085996;-0.134323284;-0.033095073;-0.135224058;-0.041953369;-0.134958751;-0.050130395;-0.133564512;-0.057335809;-0.131277384;-0.06365434;-0.128138794
24;Cyn_lud;Cynomys ludovicianus;Cynomys;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.06610991;-0.119872211;-0.086925923;0.050865137;0.069290255;0.118390237;0.094596203;-0.053070244;-0.073638726;-0.115222373;-0.081364563;-0.110904155;-0.090341037;-0.10716556;-0.10032057;-0.103350009;-0.11045032;-0.097982816;-0.119613629;-0.089917723;-0.126495332;-0.079025405;-0.12973837;-0.065557573;-0.1305493;-0.050609865;-0.129425398;-0.034818374;-0.125852106;-0.01924713;-0.120342864;-0.004347568;-0.112661197;0.009624697;-0.104197139;0.023346125;-0.095544323;0.037045897;-0.07898724;0.061932832;-0.071176416;0.073348645;-0.063354692;0.084790425;-0.055653207;0.096095186;-0.047622725;0.106729336;-0.038855981;0.11603766;-0.029505321;0.123876465;-0.019412026;0.12973338;-0.00837641;0.133123251;0.00321441;0.134795318;0.015048587;0.134390297;0.026736793;0.132629047;0.038042942;0.129554937;0.04904144;0.126284926;0.059482038;0.12260595;0.078578087;0.113746897;0.086914725;0.107798327;0.0952734;0.101980117;0.102567412;0.09499081;0.108999846;0.087307169;0.113335411;0.077935056;0.116593869;0.067505808;0.118005264;0.055900065;0.117979759;0.043122437;0.117073151;0.029596506;0.11604218;0.015243006;0.115107496;0.000595345;0.111919103;-0.013622594;0.107473677;-0.027404393;0.101408136;-0.040526583;0.085080785;-0.063572235;0.075184105;-0.074673256;0.064506701;-0.085544084;0.053676989;-0.095962351;0.043013353;-0.105778907;0.03181253;-0.113784866;0.020381874;-0.120185832;0.008621764;-0.124869956;-0.003057339;-0.12812015;-0.014268809;-0.13025934;-0.024827837;-0.130366313;-0.034661958;-0.129229769;-0.043759344;-0.127971484;-0.051884952;-0.125590545;-0.059318215;-0.122695486
25;Cyn_mex;Cynomys mexicanus;Cynomys;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.066059296;-0.121598937;-0.085074754;0.047963001;0.069450875;0.11765015;0.092618196;-0.055188671;-0.074918079;-0.120295922;-0.084242343;-0.118932035;-0.093703391;-0.116182156;-0.103206918;-0.112269558;-0.112101001;-0.105714085;-0.120122118;-0.096109509;-0.126881055;-0.083989861;-0.13056343;-0.069411403;-0.132234641;-0.053574436;-0.130940079;-0.037010967;-0.128035219;-0.020623323;-0.122572657;-0.00532954;-0.115383385;0.009068733;-0.105791497;0.022044562;-0.095352789;0.034765812;-0.076299256;0.059017171;-0.067871358;0.070630512;-0.059146766;0.082225367;-0.050734757;0.093920641;-0.041808575;0.104755245;-0.032645447;0.114567502;-0.023253206;0.122925977;-0.013975618;0.130004729;-0.003899782;0.134335155;0.00703071;0.135518012;0.018130064;0.135660128;0.029134582;0.133695831;0.039941353;0.130761053;0.05022157;0.126545735;0.060262556;0.12255514;0.07884297;0.113582046;0.08826318;0.109906952;0.097190023;0.105191881;0.105080591;0.099016831;0.111961278;0.091409464;0.117531317;0.08226718;0.1212234;0.071625918;0.122601192;0.0596166;0.121806502;0.046287779;0.12046361;0.031799169;0.118857621;0.016489281;0.116179522;0.000913868;0.112435201;-0.014357258;0.107134518;-0.028866819;0.100032524;-0.042374209;0.082915256;-0.065564419;0.072490637;-0.075377079;0.061198484;-0.084424653;0.049537974;-0.092441563;0.037440749;-0.099095467;0.025918811;-0.105635817;0.015052558;-0.112149258;0.004143752;-0.11736117;-0.006715886;-0.121135843;-0.017217402;-0.123604623;-0.026820295;-0.125154011;-0.0356343;-0.125100606;-0.043871248;-0.124301695;-0.051531231;-0.123433639;-0.058866293;-0.122445745
26;Cyn_par;Cynomys parvidens;Cynomys;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.066879561;-0.118384726;-0.090379664;0.05267668;0.068228348;0.118137161;0.093605985;-0.054269645;-0.073759415;-0.113677606;-0.080421032;-0.109236765;-0.087539736;-0.105125341;-0.09496094;-0.100446309;-0.102244939;-0.09427001;-0.108510051;-0.085371921;-0.113290354;-0.074025;-0.116301538;-0.060854335;-0.116990974;-0.046522532;-0.115375146;-0.031409648;-0.113807627;-0.016245802;-0.110843858;-0.001772779;-0.107103525;0.012217773;-0.10193109;0.02565861;-0.096620003;0.039146658;-0.084563521;0.064407087;-0.079162891;0.076795264;-0.072821523;0.088819115;-0.06538363;0.100052528;-0.057672673;0.11081326;-0.049200986;0.120210121;-0.039279575;0.127390997;-0.0282701;0.132549215;-0.01642503;0.135715346;-0.003725297;0.136113839;0.009335488;0.135167738;0.022288277;0.133166053;0.034790911;0.129888669;0.046772939;0.126309849;0.058023847;0.122634981;0.077488433;0.11290976;0.086376673;0.107808888;0.093816297;0.101068399;0.100432529;0.09335033;0.106356861;0.084999241;0.110974897;0.075441888;0.115655318;0.065525891;0.118116722;0.054451716;0.119131237;0.042324345;0.118332482;0.029187765;0.116728794;0.0152015;0.114857377;0.000795507;0.1114818;-0.013430279;0.107054907;-0.027442218;0.100887787;-0.04098404;0.08434103;-0.066875793;0.074132125;-0.079323876;0.063537857;-0.091688515;0.053094472;-0.103605939;0.042014452;-0.11398628;0.030948792;-0.122923301;0.01927636;-0.129780565;0.0071231;-0.134560976;-0.004822499;-0.137968204;-0.01631281;-0.139623409;-0.027134883;-0.138836787;-0.037051668;-0.136294397;-0.045998942;-0.132448958;-0.053917666;-0.127842698;-0.060678282;-0.122805424
